name_of_state_or_ut,type,state_ut_code,constituency_code,constituency_name,candidate_name,candidate_party,total_votes
Uttar Pradesh,State,S24,53,Barabanki,SHIV KUMAR DOHAREY,Bahujan Samaj Party,39177
Uttar Pradesh,State,S24,53,Barabanki,BABOORAM,Independent,3669
Uttar Pradesh,State,S24,53,Barabanki,RAMLAKHAN PASI,Independent,2928
Uttar Pradesh,State,S24,53,Barabanki,MITHALESH KUMARI,Independent,2321
Uttar Pradesh,State,S24,53,Barabanki,DEVATADEEN GAUTAM,Independent,2173
Uttar Pradesh,State,S24,53,Barabanki,ASHA DEVI,Swatantrata Abhivyakti Party,2020
Uttar Pradesh,State,S24,53,Barabanki,PROF. (DR.) RAM GHULAM RAZDAN,Public Adhikar Socialist Indian Party,1493
Uttar Pradesh,State,S24,53,Barabanki,MAHENDRA KUMAR RAWAT,Awami Samta Party,1190
Uttar Pradesh,State,S24,53,Barabanki,OMKAR,Independent,1138
Uttar Pradesh,State,S24,53,Barabanki,ADVOCATE SANTOSH RAWAT,Dr. Bhimrao Ambedkar Dal,1078
Uttar Pradesh,State,S24,53,Barabanki,PREMCHANDRA HARIJAN,Sardar Patel Siddhant Party,1076
Uttar Pradesh,State,S24,53,Barabanki,NOTA,None of the Above,8221
Uttar Pradesh,State,S24,25,Bareilly,CHHATRA PAL SINGH GANGWAR,Bharatiya Janata Party,567127
Uttar Pradesh,State,S24,25,Bareilly,PRAVEEN SINGH ARON,Samajwadi Party,532323
Uttar Pradesh,State,S24,25,Bareilly,IRSHAD ANSARI ADVOCATE,Peace Party,3553
Uttar Pradesh,State,S24,25,Bareilly,WASEEM MIAN,Independent,2839
Uttar Pradesh,State,S24,25,Bareilly,BHUPENDRA KUMAR MAURYA,Peoples Party of India (Democratic),1704
Uttar Pradesh,State,S24,25,Bareilly,BUDDH PRIYA KARMRAJ RAHUL,Independent,1194
Uttar Pradesh,State,S24,25,Bareilly,ROHTASH KASHYAP,Jan Shakti Ekta Party,847
Uttar Pradesh,State,S24,25,Bareilly,JAGPAL SINGH YADAV,Samrat Mihir Bhoj Samaj Party,656
Uttar Pradesh,State,S24,25,Bareilly,RAVI KUMAR,Sardar Patel Siddhant Party,627
Uttar Pradesh,State,S24,25,Bareilly,MOHD NAJIM ALI,Bharat Jodo Party,633
Uttar Pradesh,State,S24,25,Bareilly,NITIN MOHAN,Independent,620
Uttar Pradesh,State,S24,25,Bareilly,ASHISH GANGWAR,Independent,616
Uttar Pradesh,State,S24,25,Bareilly,AYSHA BI,Independent,559
Uttar Pradesh,State,S24,25,Bareilly,NOTA,None of the Above,6260
Uttar Pradesh,State,S24,61,Basti,RAM PRASAD CHAUDHARY,Samajwadi Party,527005
Uttar Pradesh,State,S24,61,Basti,HARISH CHANDRA ALIAS HARISH DWIVEDI,Bharatiya Janata Party,426011
Uttar Pradesh,State,S24,61,Basti,LAVKUSH PATEL,Bahujan Samaj Party,103301
Uttar Pradesh,State,S24,61,Basti,PANKAJ DUBEY,Log Party,4627
Uttar Pradesh,State,S24,61,Basti,PREM KUMAR,Moulik Adhikar Party,3611
Uttar Pradesh,State,S24,61,Basti,HAFIZ ALI,All India Forward Bloc,2988
Uttar Pradesh,State,S24,61,Basti,RAM KARAN GAUTAM,Independent,2645
Uttar Pradesh,State,S24,61,Basti,PRAMOD KUMAR,Independent,2557
Uttar Pradesh,State,S24,61,Basti,SHAILENDRA KUMAR,Bharat Mahaparivar Party,2364
Uttar Pradesh,State,S24,61,Basti,NOTA,None of the Above,7761
Uttar Pradesh,State,S24,78,Bhadohi,DR. VINOD KUMAR BIND,Bharatiya Janata Party,459982
Uttar Pradesh,State,S24,78,Bhadohi,LALITESHPATI TRIPATHI,All India Trinamool Congress,415910
Uttar Pradesh,State,S24,78,Bhadohi,HARISHANKAR,Bahujan Samaj Party,155053
Uttar Pradesh,State,S24,78,Bhadohi,PREMCHAND BIND,Pragatisheel Manav Samaj Party,13689
Uttar Pradesh,State,S24,78,Bhadohi,RAJ NARAYAN PATEL,Sardar Patel Siddhant Party,6206
Uttar Pradesh,State,S24,78,Bhadohi,RAM PRAKASH MISHRA,Rashtriya Samaj Paksha,5270
Uttar Pradesh,State,S24,78,Bhadohi,SUSHIL,All India Forward Bloc,5261
Uttar Pradesh,State,S24,78,Bhadohi,DR. SHYAMDHAR TIWARI,Independent,4848
Uttar Pradesh,State,S24,78,Bhadohi,KRISHNA DEV,Rashtra Uday Party,4597
Uttar Pradesh,State,S24,78,Bhadohi,DHIRENDRA KUMAR TIWARI,Independent,2948
Uttar Pradesh,State,S24,78,Bhadohi,NOTA,None of the Above,11229
Uttar Pradesh,State,S24,4,Bijnor,CHANDAN CHAUHAN,Rashtriya Lok Dal,404493
Uttar Pradesh,State,S24,4,Bijnor,DEEPAK,Samajwadi Party,366985
Uttar Pradesh,State,S24,4,Bijnor,VIJENDER SINGH,Bahujan Samaj Party,218986
Uttar Pradesh,State,S24,4,Bijnor,ABDUL BARI,Jai Samta Party,8072
Uttar Pradesh,State,S24,4,Bijnor,DEEPAK KUMAR,Independent,7318
Uttar Pradesh,State,S24,4,Bijnor,ZAHEER,Independent,2788
Uttar Pradesh,State,S24,4,Bijnor,RAJAPAL,Peoples Party of India (Democratic),2373
Uttar Pradesh,State,S24,4,Bijnor,MOHD. SHAHJAD,Independent,2347
Uttar Pradesh,State,S24,4,Bijnor,FARMAN,Majloom Samaj Party,2343
Uttar Pradesh,State,S24,4,Bijnor,CHANDAN SINGH,Independent,2176
Uttar Pradesh,State,S24,4,Bijnor,RAMDHAN SINGH,Majdoor Kisan Union Party,2105
Uttar Pradesh,State,S24,4,Bijnor,NOTA,None of the Above,4446
Uttar Pradesh,State,S24,14,Bulandshahr,DR BHOLA SINGH,Bharatiya Janata Party,597310
Uttar Pradesh,State,S24,14,Bulandshahr,SHIVRAM,Indian National Congress,322176
Uttar Pradesh,State,S24,14,Bulandshahr,GIRISH CHANDRA,Bahujan Samaj Party,117424
Uttar Pradesh,State,S24,14,Bulandshahr,RAJESH TUREHA,Rishivadi Karm Sheel Young Parmarthi Party,4401
Uttar Pradesh,State,S24,14,Bulandshahr,SONAM BHARTI,Independent,3600
Uttar Pradesh,State,S24,14,Bulandshahr,PRADEEP KUMAR,Independent,2563
Uttar Pradesh,State,S24,14,Bulandshahr,NOTA,None of the Above,6925
Uttar Pradesh,State,S24,76,Chandauli,BIRENDRA SINGH,Samajwadi Party,474476
Uttar Pradesh,State,S24,76,Chandauli,DR. MAHENDRA NATH  PANDEY,Bharatiya Janata Party,452911
Uttar Pradesh,State,S24,76,Chandauli,SATYENDRA KUMAR MAURYA,Bahujan Samaj Party,159903
Uttar Pradesh,State,S24,76,Chandauli,SHOBHANATH  PRAJAPATI,Bhagidari Party(P),4032
Uttar Pradesh,State,S24,76,Chandauli,SHER SINGH,Yuga Thulasi Party,3096
Uttar Pradesh,State,S24,76,Chandauli,SANTOSH KUMAR,Independent,2969
Uttar Pradesh,State,S24,76,Chandauli,RAJESH VISHWAKARMA,Moulik Adhikar Party,2762
Uttar Pradesh,State,S24,76,Chandauli,ARVIND KUMAR PATEL,Sardar Patel Siddhant Party,2745
Uttar Pradesh,State,S24,76,Chandauli,SANJAY KUMAR SINHA,Jai Hind National Party,2623
Uttar Pradesh,State,S24,76,Chandauli,RAM GOVIND,Samajhdar Party,1977
Uttar Pradesh,State,S24,76,Chandauli,NOTA,None of the Above,9005
Uttar Pradesh,State,S24,66,Deoria,SHASHANK MANI,Bharatiya Janata Party,504541
Uttar Pradesh,State,S24,66,Deoria,AKHILESH PRATAP SINGH,Indian National Congress,469699
Uttar Pradesh,State,S24,66,Deoria,SANDESH,Bahujan Samaj Party,45564
Uttar Pradesh,State,S24,66,Deoria,SATENDER KUMAR MALL,Independent,4158
Uttar Pradesh,State,S24,66,Deoria,MUKTINATH SINGH,Janta Samta Party,3264
Uttar Pradesh,State,S24,66,Deoria,AGAMSWAROOP,Rashtriya Samanta Dal,3182
Uttar Pradesh,State,S24,66,Deoria,RAFIK ANSARI,Independent,2688
Uttar Pradesh,State,S24,66,Deoria,NOTA,None of the Above,10212
Uttar Pradesh,State,S24,29,Dhaurahra,ANAND BHADAURIYA,Samajwadi Party,443743
Uttar Pradesh,State,S24,29,Dhaurahra,REKHA VERMA,Bharatiya Janata Party,439294
Uttar Pradesh,State,S24,29,Dhaurahra,SHYAM KISHOR AWASTHI,Bahujan Samaj Party,185474
Uttar Pradesh,State,S24,29,Dhaurahra,JANARDAN PRASAD,Communist Party of India,15900
Uttar Pradesh,State,S24,29,Dhaurahra,RAJESH KUMAR,Political Justice Party,5023
Uttar Pradesh,State,S24,29,Dhaurahra,ASHUTOSH PATHAK,Aam Janta Party (India),3556
Uttar Pradesh,State,S24,29,Dhaurahra,SUDESH KUMAR,Lok Jan Sangharsh Party,2814
Uttar Pradesh,State,S24,29,Dhaurahra,SAMRENDRA KUMAR,Independent,2484
Uttar Pradesh,State,S24,29,Dhaurahra,VIJAY KUMAR TIWARI,Independent,2017
Uttar Pradesh,State,S24,29,Dhaurahra,KASIM ALI,Peace Party,1812
Uttar Pradesh,State,S24,29,Dhaurahra,SAKASEN,Sardar Patel Siddhant Party,1296
Uttar Pradesh,State,S24,29,Dhaurahra,RAM NARESH,Independent,1290
Uttar Pradesh,State,S24,29,Dhaurahra,NOTA,None of the Above,7144
Uttar Pradesh,State,S24,60,Domariyaganj,JAGDAMBIKA PAL,Bharatiya Janata Party,463303
Uttar Pradesh,State,S24,60,Domariyaganj,BHISHMA SHANKAR ALIAS KUSHAL TIWARI,Samajwadi Party,420575
Uttar Pradesh,State,S24,60,Domariyaganj,AMAR SINGH CHAUDHARY,Aazad Samaj Party (Kanshi Ram),81305
Uttar Pradesh,State,S24,60,Domariyaganj,MD. NADEEM,Bahujan Samaj Party,35936
Uttar Pradesh,State,S24,60,Domariyaganj,NAUSHAD AZAM,Peace Party,5138
Uttar Pradesh,State,S24,60,Domariyaganj,KIRAN DEVI,Independent,3261
Uttar Pradesh,State,S24,60,Domariyaganj,NOTA,None of the Above,9447
Uttar Pradesh,State,S24,22,Etah,DEVESH SHAKYA,Samajwadi Party,475808
Uttar Pradesh,State,S24,22,Etah,RAJVEER SINGH (RAJU BHAIYA),Bharatiya Janata Party,447756
Uttar Pradesh,State,S24,22,Etah,MOHAMMAD IRFAN ADVOCATE,Bahujan Samaj Party,71585
Uttar Pradesh,State,S24,22,Etah,ANUPAM KUMAR,Kisan Kranti Dal,3949
Uttar Pradesh,State,S24,22,Etah,KAILASH KUMAR,Independent,1728
Uttar Pradesh,State,S24,22,Etah,DANVEER,Independent,1265
Uttar Pradesh,State,S24,22,Etah,UDAY VEER SINGH,Peoples Party of India (Democratic),992
Uttar Pradesh,State,S24,22,Etah,ASHOK KUMAR,Independent,780
Uttar Pradesh,State,S24,22,Etah,VIABHAV MISHRA,Bhartiya Shakti Chetna Party,747
Uttar Pradesh,State,S24,22,Etah,AMAR SINGH,Independent,615
Uttar Pradesh,State,S24,22,Etah,NOTA,None of the Above,5156
Uttar Pradesh,State,S24,41,Etawah,JITENDRA KUMAR DOHARE,Samajwadi Party,490747
Uttar Pradesh,State,S24,41,Etawah,DR RAM SHANKAR KATHERIA,Bharatiya Janata Party,432328
Uttar Pradesh,State,S24,41,Etawah,SARIKA SINGH BAGHEL,Bahujan Samaj Party,96541
Uttar Pradesh,State,S24,41,Etawah,SUNIL SHANKWAR ADVOCATE,Independent,2963
Uttar Pradesh,State,S24,41,Etawah,MULAYAM SINGH,Independent,1708
Uttar Pradesh,State,S24,41,Etawah,BHUVNESH KUMARI,Samyak Party,1657
Uttar Pradesh,State,S24,41,Etawah,VIVEK RAJ,Janta Samajwadi Party (Vivek Raj),1574
Uttar Pradesh,State,S24,41,Etawah,NOTA,None of the Above,6266
Uttar Pradesh,State,S24,54,Faizabad,AWADHESH PRASAD,Samajwadi Party,554289
Uttar Pradesh,State,S24,54,Faizabad,LALLU SINGH,Bharatiya Janata Party,499722
Uttar Pradesh,State,S24,54,Faizabad,SACHIDANAND PANDEY,Bahujan Samaj Party,46407
Uttar Pradesh,State,S24,54,Faizabad,ARVIND SEN,Communist Party of India,15367
Uttar Pradesh,State,S24,54,Faizabad,SUNIL KUMAR BHATT,Independent,3827
Uttar Pradesh,State,S24,54,Faizabad,KANCHAN YADAV,Moulik Adhikar Party,2666
Uttar Pradesh,State,S24,54,Faizabad,AMBRISH DEV GUPTA,Bharat Mahaparivar Party,2218
Uttar Pradesh,State,S24,54,Faizabad,FAREED SALMANI,Independent,1780
Uttar Pradesh,State,S24,54,Faizabad,LAL MANI URF L.M. TRIPATHI (BHAI SAHAB),Independent,1717
Uttar Pradesh,State,S24,54,Faizabad,ANIL KUMAR RAVAT,Rashtriya Janshakti Samaj Party,1638
Uttar Pradesh,State,S24,54,Faizabad,JAGAT SINGH,Independent,1254
Uttar Pradesh,State,S24,54,Faizabad,BRAJENDRA DUTT TRIPATHI URF B. D. TRIPATHI,Adarshwaadi Congress Party,1173
Uttar Pradesh,State,S24,54,Faizabad,ARUN KUMAR,Independent,1067
Uttar Pradesh,State,S24,54,Faizabad,NOTA,None of the Above,7536
Uttar Pradesh,State,S24,40,Farrukhabad,MUKESH RAJPUT,Bharatiya Janata Party,487963
Uttar Pradesh,State,S24,40,Farrukhabad,DR. NAVAL KISHOR SHAKYA,Samajwadi Party,485285
Uttar Pradesh,State,S24,40,Farrukhabad,KRANTI PANDEY,Bahujan Samaj Party,45390
Uttar Pradesh,State,S24,40,Farrukhabad,AMAR SINGH,Bharatiya Rashtriya Morcha,3358
Uttar Pradesh,State,S24,40,Farrukhabad,HARNANDAN SINGH,Independent,2469
Uttar Pradesh,State,S24,40,Farrukhabad,SHYAMVEER SINGH,Bharatiya Nagrik Party,2434
Uttar Pradesh,State,S24,40,Farrukhabad,VIDYAPRAKASH,Bharatheeya Jawan Kisan Party,1467
Uttar Pradesh,State,S24,40,Farrukhabad,DINESH,Bhartiya Shakti Chetna Party,1063
Uttar Pradesh,State,S24,40,Farrukhabad,NOTA,None of the Above,4365
Uttar Pradesh,State,S24,49,Fatehpur,NARESH CHANDRA UTTAM PATEL,Samajwadi Party,500328
Uttar Pradesh,State,S24,49,Fatehpur,NIRANJAN JYOTI,Bharatiya Janata Party,467129
Uttar Pradesh,State,S24,49,Fatehpur,MANISH SINGH SACHAN,Bahujan Samaj Party,90970
Uttar Pradesh,State,S24,49,Fatehpur,BIRENDRA SINGH,Independent,7920
Uttar Pradesh,State,S24,49,Fatehpur,KAMLESH KUMAR SINGH,Parivartan Samaj Party,5219
Uttar Pradesh,State,S24,49,Fatehpur,PANKAJ AWASTHI,Independent,4457
Uttar Pradesh,State,S24,49,Fatehpur,RAMKISHOR,Rashtra Uday Party,4079
Uttar Pradesh,State,S24,49,Fatehpur,JITENDRA KUMAR MAURYA,Independent,3336
Uttar Pradesh,State,S24,49,Fatehpur,KULDEEP KUSHWAHA,Independent,2726
Uttar Pradesh,State,S24,49,Fatehpur,RAJ BAHADUR,Peoples Party of India (Democratic),2654
Uttar Pradesh,State,S24,49,Fatehpur,NIRAJ KUMAR,Akhil Bhartiya Parivar Party,2567
Uttar Pradesh,State,S24,49,Fatehpur,RAM BIHARI,Bhartiya Shakti Chetna Party,2344
Uttar Pradesh,State,S24,49,Fatehpur,NEERAJ LODHI,Vikas Insaf Party,2033
Uttar Pradesh,State,S24,49,Fatehpur,JAY CHANDRA KUMAR,Vishwa Kalyan Rashtriya Manav Samaj Party,1604
Uttar Pradesh,State,S24,49,Fatehpur,RAJESH KUMAR PATEL,Sardar Patel Siddhant Party,1458
Uttar Pradesh,State,S24,49,Fatehpur,NOTA,None of the Above,8120
Uttar Pradesh,State,S24,19,FatehpurSikri,RAJKUMAR CHAHAR,Bharatiya Janata Party,445657
Uttar Pradesh,State,S24,19,FatehpurSikri,RAMNATH SINGH SIKARWAR,Indian National Congress,402252
Uttar Pradesh,State,S24,19,FatehpurSikri,PT.  RAMNIWAS SHARMA,Bahujan Samaj Party,120539
Uttar Pradesh,State,S24,19,FatehpurSikri,DR RAMESHWAR SINGH,Independent,48606
Uttar Pradesh,State,S24,19,FatehpurSikri,KALLAN KUMBHKAR,Independent,3463
Uttar Pradesh,State,S24,19,FatehpurSikri,HOTAM SINGH NISHAD,Rashtriya Shoshit Samaj Party,1810
Uttar Pradesh,State,S24,19,FatehpurSikri,GIRRAJ SINGH DHAKREY,"Proutist Bloc, India",1564
Uttar Pradesh,State,S24,19,FatehpurSikri,SANGEETA TOMAR,Bharatiya Majdoor Janta Party,1433
Uttar Pradesh,State,S24,19,FatehpurSikri,VED PRAKASH,Rashtriya Jansanchar Dal,1038
Uttar Pradesh,State,S24,19,FatehpurSikri,NOTA,None of the Above,7793
Uttar Pradesh,State,S24,20,Firozabad,AKSHAYA YADAV,Samajwadi Party,543037
Uttar Pradesh,State,S24,20,Firozabad,VISHWADEEP SINGH,Bharatiya Janata Party,453725
Uttar Pradesh,State,S24,20,Firozabad,CHOWDHARY BASHEER,Bahujan Samaj Party,90948
Uttar Pradesh,State,S24,20,Firozabad,UPENDRA SINGH,Bharatiya Kisan Parivartan Party,7119
Uttar Pradesh,State,S24,20,Firozabad,RASHMI KANT,Parivartan Samaj Party,2930
Uttar Pradesh,State,S24,20,Firozabad,PREM DUTT,Rashtra Uday Party,2878
Uttar Pradesh,State,S24,20,Firozabad,RAJVEER,Independent,1380
Uttar Pradesh,State,S24,20,Firozabad,NOTA,None of the Above,5279
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,DR. MAHESH SHARMA,Bharatiya Janata Party,857829
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,DR. MAHENDRA SINGH NAGAR,Samajwadi Party,298357
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,RAJENDRA SINGH SOLANKI,Bahujan Samaj Party,251615
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,BHIM PRAKASH JIGYASU,Viro Ke Vir Indian Party,3875
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,MOHD. MUMTAJ AALAM,Independent,2821
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,SHIVAM ASHUTOSH,Independent,2641
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,MANISH KUMAR DWIVEDI,Akhil Bhartiya Parivar Party,1772
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,KISHOR SINGH,National Party,1767
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,MAHKAR SINGH,Independent,1124
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,KM. SHALU,Loktantrik Janshakti Party,1050
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,PARAG KAUSHIK,Independent,946
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,NARESH NAUTIYAL,Bhartiya Rashtriya Jansatta,941
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,RAN SINGH DUDEE,Super Power India Party,908
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,RAJEEV MISHRA,Jai Hind National Party,657
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,NARAVEDASHVAR,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),617
Uttar Pradesh,State,S24,13,GautamBuddhaNagar,NOTA,None of the Above,10324
Uttar Pradesh,State,S24,12,Ghaziabad,ATUL GARG,Bharatiya Janata Party,854170
Uttar Pradesh,State,S24,12,Ghaziabad,DOLLY SHARMA,Indian National Congress,517205
Uttar Pradesh,State,S24,12,Ghaziabad,NAND KISHOR PUNDIR,Bahujan Samaj Party,79525
Uttar Pradesh,State,S24,12,Ghaziabad,RAVI KUMAR PANCHAL,Independent,1966
Uttar Pradesh,State,S24,12,Ghaziabad,ANAND KUMAR,Rashtra Nirman Party,1178
Uttar Pradesh,State,S24,12,Ghaziabad,NATTHUSINGH CHAUDHARY,Independent,1162
Uttar Pradesh,State,S24,12,Ghaziabad,AURANGJEB,Independent,1120
Uttar Pradesh,State,S24,12,Ghaziabad,NAMAHA,Samaj Vikas Kranti Party,1080
Uttar Pradesh,State,S24,12,Ghaziabad,AVDESH KUMAR,Independent,1043
Uttar Pradesh,State,S24,12,Ghaziabad,POOJA SAXENA,Right to Recall Party,878
Uttar Pradesh,State,S24,12,Ghaziabad,KAVITA,Independent,775
Uttar Pradesh,State,S24,12,Ghaziabad,ANSUL GUPTA,Rashtriya Jan Karmath Party,764
Uttar Pradesh,State,S24,12,Ghaziabad,DHIRENDRA SINGH BHADAURIYA,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),700
Uttar Pradesh,State,S24,12,Ghaziabad,ABHISHEK PUNDIR,Independent,653
Uttar Pradesh,State,S24,12,Ghaziabad,NOTA,None of the Above,8211
Uttar Pradesh,State,S24,75,Ghazipur,AFZAL ANSARI,Samajwadi Party,539912
Uttar Pradesh,State,S24,75,Ghazipur,PARS NATH RAI,Bharatiya Janata Party,415051
Uttar Pradesh,State,S24,75,Ghazipur,UMESH KUMAR SINGH,Bahujan Samaj Party,164964
Uttar Pradesh,State,S24,75,Ghazipur,AJAY,Vishwa Kalyan Rashtriya Manav Samaj Party,5074
Uttar Pradesh,State,S24,75,Ghazipur,NUSRAT ANSARI,Independent,4616
Uttar Pradesh,State,S24,75,Ghazipur,ADITYA SHRIVASTAV,Yuga Thulasi Party,3316
Uttar Pradesh,State,S24,75,Ghazipur,SATYDEV YADAV,Independent,3172
Uttar Pradesh,State,S24,75,Ghazipur,GYANCHANDRA BIND,Independent,3135
Uttar Pradesh,State,S24,75,Ghazipur,RAMPRAVESH,Moulik Adhikar Party,2833
Uttar Pradesh,State,S24,75,Ghazipur,DHANANJAY KUMAR TIWARI,Bhartiya Lokvani Party,1956
Uttar Pradesh,State,S24,75,Ghazipur,NOTA,None of the Above,9065
Uttar Pradesh,State,S24,70,Ghosi,RAJEEV RAI,Samajwadi Party,503131
Uttar Pradesh,State,S24,70,Ghosi,DR. ARVIND RAJBHAR,Suheldev Bharatiya Samaj Party,340188
Uttar Pradesh,State,S24,70,Ghosi,BALKRISHNA CHAUHAN,Bahujan Samaj Party,209404
Uttar Pradesh,State,S24,70,Ghosi,LILAWATI RAJBHAR,Moolniwasi Samaj Party,47527
Uttar Pradesh,State,S24,70,Ghosi,PAWAN KUMAR CHAUHAN,Independent,7077
Uttar Pradesh,State,S24,70,Ghosi,VINOD KUMAR RAI,Communist Party of India,6993
Uttar Pradesh,State,S24,70,Ghosi,ROLI GUPTA,Akhil Bhartiya Hamara Samaj Party,4225
Uttar Pradesh,State,S24,70,Ghosi,VIRENDRA,Rashtriya Jantantrik Bharat Vikas Party,2347
Uttar Pradesh,State,S24,70,Ghosi,VIJAY,Socialist Unity Centre Of India (COMMUNIST),2241
Uttar Pradesh,State,S24,70,Ghosi,AWADHESH KUMAR CHAUHAN,Janta Kranti Party (Rashtravadi),2239
Uttar Pradesh,State,S24,70,Ghosi,SATISH CHAND PRAJAPATI FAUJI,Samajhdar Party,1921
Uttar Pradesh,State,S24,70,Ghosi,MADAN RAJBHAR,Mang Samaj Party,1905
Uttar Pradesh,State,S24,70,Ghosi,SAUDAGER,Independent,1892
Uttar Pradesh,State,S24,70,Ghosi,RAJENDRA RAM,Independent,1649
Uttar Pradesh,State,S24,70,Ghosi,YAKUB ANSARI,Peace Party,1573
Uttar Pradesh,State,S24,70,Ghosi,PREM CHAND,Pragatisheel Manav Samaj Party,1561
Uttar Pradesh,State,S24,70,Ghosi,SANTOSH KUMAR GUPTA,Janlok Vikas Party,1473
Uttar Pradesh,State,S24,70,Ghosi,JYOTIRMA PATHAK,Independent,1204
Uttar Pradesh,State,S24,70,Ghosi,BADRI NATH,Independent,1170
Uttar Pradesh,State,S24,70,Ghosi,PREMCHAND NAYAK,Independent,1117
Uttar Pradesh,State,S24,70,Ghosi,RAMNARESH YADAV,Jan Raajya Party,885
Uttar Pradesh,State,S24,70,Ghosi,RAJIV KUMAR SINGH,Independent,857
Uttar Pradesh,State,S24,70,Ghosi,ISHWAR DAYAL SINGH SETH,Bhartiya Sabka Dal,841
Uttar Pradesh,State,S24,70,Ghosi,PRAGYESH KUMAR,Independent,818
Uttar Pradesh,State,S24,70,Ghosi,RAMVACHAN,Sardar Patel Siddhant Party,773
Uttar Pradesh,State,S24,70,Ghosi,RAJENDRA AGRAWAL,Independent,730
Uttar Pradesh,State,S24,70,Ghosi,GOPAL SINGH,Azad Adhikar Sena,737
Uttar Pradesh,State,S24,70,Ghosi,ISMAIL ANSARI,Aawami Pichhada Party,594
Uttar Pradesh,State,S24,70,Ghosi,NOTA,None of the Above,3518
Uttar Pradesh,State,S24,59,Gonda,KIRTIVARDHAN SINGH,Bharatiya Janata Party,474258
Uttar Pradesh,State,S24,59,Gonda,SHREYA VERMA,Samajwadi Party,428034
Uttar Pradesh,State,S24,59,Gonda,SAURABH,Bahujan Samaj Party,29429
Uttar Pradesh,State,S24,59,Gonda,RAM UJAGAR,Independent,3535
Uttar Pradesh,State,S24,59,Gonda,ARUNIMA PANDEY,Independent,3073
Uttar Pradesh,State,S24,59,Gonda,RAGHAVENDRA,Bhartiya Shakti Chetna Party,2028
Uttar Pradesh,State,S24,59,Gonda,RAJKUMAR,Independent,1989
Uttar Pradesh,State,S24,59,Gonda,VINOD KUMAR SINGH,Bhartiya Uday Nirman Party,1483
Uttar Pradesh,State,S24,59,Gonda,NOTA,None of the Above,9055
Uttar Pradesh,State,S24,64,Gorakhpur,RAVINDRA SHUKLA ALIAS RAVI KISHAN,Bharatiya Janata Party,585834
Uttar Pradesh,State,S24,64,Gorakhpur,KAJAL NISHAD,Samajwadi Party,482308
Uttar Pradesh,State,S24,64,Gorakhpur,JAVED ASHRAF ALIAS JAVED SIMNANI,Bahujan Samaj Party,55781
Uttar Pradesh,State,S24,64,Gorakhpur,ANAND KUMAR YADAV ALIAS ANAND KUMAR FAUJI,Bharatheeya Jawan Kisan Party,4955
Uttar Pradesh,State,S24,64,Gorakhpur,PINTU SAHANI,Independent,4032
Uttar Pradesh,State,S24,64,Gorakhpur,SHIVSHANKAR PRAJAPATI,Bhagidari Party(P),2635
Uttar Pradesh,State,S24,64,Gorakhpur,SUDHANSHU,Independent,2395
Uttar Pradesh,State,S24,64,Gorakhpur,SANJAY SINGH RANA,Bhartiya Sarvdharm Party,2012
Uttar Pradesh,State,S24,64,Gorakhpur,NAFEES AKHTAR,Independent,1880
Uttar Pradesh,State,S24,64,Gorakhpur,ANKIT SHAH,Bharatiya Yuva Jan Ekta Party,1874
Uttar Pradesh,State,S24,64,Gorakhpur,AMITA BHARATI,Independent,1364
Uttar Pradesh,State,S24,64,Gorakhpur,SONU RAI,Mera Adhikaar Rashtriya Dal,898
Uttar Pradesh,State,S24,64,Gorakhpur,SHRIRAM PRASAD,Al-Hind Party,764
Uttar Pradesh,State,S24,64,Gorakhpur,NOTA,None of the Above,7681
Uttar Pradesh,State,S24,47,Hamirpur,AJENDRA SINGH LODHI,Samajwadi Party,490683
Uttar Pradesh,State,S24,47,Hamirpur,KUNWAR PUSHPENDRA SINGH CHANDEL,Bharatiya Janata Party,488054
Uttar Pradesh,State,S24,47,Hamirpur,NIRDOSH KUMAR DIXIT,Bahujan Samaj Party,94696
Uttar Pradesh,State,S24,47,Hamirpur,ANUPAM KUMAR TRIPATHI,Bhartiya Shakti Chetna Party,6407
Uttar Pradesh,State,S24,47,Hamirpur,BRIJESH KUMAR PAL,Rashtra Uday Party,4527
Uttar Pradesh,State,S24,47,Hamirpur,BHUVANENDRA NARAYAN SINGH,Independent,4320
Uttar Pradesh,State,S24,47,Hamirpur,SANTOSH KUMAR,Independent,3777
Uttar Pradesh,State,S24,47,Hamirpur,RAJESH SINGH,Independent,3607
