state_ut_code,constituency_code,constituency_name,candidate_name,candidate_party,total_votes
S26,1,SURGUJA,NOTA,None of the Above,28121
U03,2,Dadar&NagarHaveli,DELKAR KALABEN MOHANBHAI,Bharatiya Janata Party,121074
U03,2,Dadar&NagarHaveli,AJIT RAMJIBHAI MAHALA,Indian National Congress,63490
U03,2,Dadar&NagarHaveli,KURADA DEEPAKBHAI,Bharat Adivasi Party,10197
U03,2,Dadar&NagarHaveli,BORSA SANDIPBHAI S,Bahujan Samaj Party,3152
U03,2,Dadar&NagarHaveli,SHAILESHBHAI VARTHA,Independent,2524
U03,2,Dadar&NagarHaveli,NOTA,None of the Above,5151
U03,1,Daman&Diu,PATEL UMESHBHAI BABUBHAI,Independent,42523
U03,1,Daman&Diu,LALUBHAI BABUBHAI PATEL,Bharatiya Janata Party,36298
U03,1,Daman&Diu,KETAN DAHYABHAI PATEL,Indian National Congress,11258
U03,1,Daman&Diu,UMESH PATEL,Navsarjan Bharat Party,545
U03,1,Daman&Diu,SAKIL LATIF KHAN,Independent,323
U03,1,Daman&Diu,IDRISH G MULLA,Independent,247
U03,1,Daman&Diu,PATEL UMESHBHAI BABU,Independent,238
U03,1,Daman&Diu,NOTA,None of the Above,978
S05,1,NorthGoa,SHRIPAD YESSO NAIK,Bharatiya Janata Party,257326
S05,1,NorthGoa,RAMAKANT KHALAP,Indian National Congress,141311
S05,1,NorthGoa,TUKARAM BHARAT PARAB,Revolutionary Goans Party,45693
S05,1,NorthGoa,MILAN R VAINGANKAR,Bahujan Samaj Party,1625
S05,1,NorthGoa,MR SAKHARAM NAIK,Akhil Bhartiya Parivar Party,1417
S05,1,NorthGoa,SHAKEEL JAMAL SHAIKH,Independent,807
S05,1,NorthGoa,THOMAS AUGUSTINE FERNANDES,Independent,759
S05,1,NorthGoa,ADV VISHAL NAIK,Independent,752
S05,1,NorthGoa,NOTA,None of the Above,6328
S05,2,SouthGoa,CAPTAIN  VIRIATO FERNANDES,Indian National Congress,217836
S05,2,SouthGoa,PALLAVI SHRINIVAS DEMPO,Bharatiya Janata Party,204301
S05,2,SouthGoa,RUBERT PEREIRA,Revolutionary Goans Party,18885
S05,2,SouthGoa,DR SWETA GAONKAR,Bahujan Samaj Party,1581
S05,2,SouthGoa,DEEPKUMAR D MAPARI,Independent,1317
S05,2,SouthGoa,DR KALIDAS VAINGANKAR,Independent,720
S05,2,SouthGoa,ALEXY FERNANDES,Independent,542
S05,2,SouthGoa,HARISHCHANDRA SUDHAKAR NAIK,Corruption Abolition Party,501
S05,2,SouthGoa,NOTA,None of the Above,4837
S06,7,AhmedabadEast,HASMUKHBHAI PATEL (H.S.PATEL),Bharatiya Janata Party,770459
S06,7,AhmedabadEast,HIMMATSINH PRAHLADSINH PATEL,Indian National Congress,308704
S06,7,AhmedabadEast,MAKWANA JAYANTIBHAI KANJIBHAI,Bahujan Samaj Party,10482
S06,7,AhmedabadEast,BRIJESH SHARMA,Independent,4526
S06,7,AhmedabadEast,HARSHAD BABUBHAI NANDOLIYA,Independent,3571
S06,7,AhmedabadEast,MAHESHKUMAR SOMABHAI THAKOR,Independent,3033
S06,7,AhmedabadEast,KALPESHBHAI  SHETE,Gunj Satya Ni Janata Party,2937
S06,7,AhmedabadEast,PATANI VISHNUBHAI NATAVARBHAI,Independent,2420
S06,7,AhmedabadEast,ZALA SANJAYKUMAR MAHOBATSINH,Independent,2366
S06,7,AhmedabadEast,DASHARATHBHAI KANTILAL PANCHAL,Independent,1480
S06,7,AhmedabadEast,PRAMOD SAHDEVBHAI GUDADE,Swatantrata Abhivyakti Party,1279
S06,7,AhmedabadEast,RAJESH HARIRAM MAURYA,Prajatantra Aadhar Party,1212
S06,7,AhmedabadEast,INGOLE ROOPESHBHAI BABUBHAI,Independent,1169
S06,7,AhmedabadEast,DHANANJAY GIRJASHANKAR RAJPUT,Bhartiya Jan Parishad,1120
S06,7,AhmedabadEast,MANISH KUMAR DUBEY,Swaraj Kranti Party,909
S06,7,AhmedabadEast,CHAUHAN MOHAMADFARUK  AHEMADHASANBHAI,Independent,778
S06,7,AhmedabadEast,HITENDRABHAI PATEL,Aadi Bharat Party,742
S06,7,AhmedabadEast,PIYUSHBHAI BHAVSAR,Youth India Peace Party,649
S06,7,AhmedabadEast,NOTA,None of the Above,10503
S06,8,AhmedabadWest,DINESHBHAI MAKWANA (ADVOCATE),Bharatiya Janata Party,611704
S06,8,AhmedabadWest,BHARAT YOGENDRA MAKWANA,Indian National Congress,325267
S06,8,AhmedabadWest,ANILKUMAR VASANTBHAI VAGHELA,Bahujan Samaj Party,9600
S06,8,AhmedabadWest,BHITORA BHAVESHKUMAR CHIMANLAL,Gujarat Loktantra Party,2458
S06,8,AhmedabadWest,SHANKARBHAI KHUSHALBHAI RATHOD,Democratic Bharatiya Samaj Party,2389
S06,8,AhmedabadWest,VEDUBHAI KAUTIKBHAI SIRASAT,Jan Sewa Driver Party,1221
S06,8,AhmedabadWest,NOTA,None of the Above,14007
S06,14,Amreli,BHARATBHAI MANUBHAI SUTARIYA,Bharatiya Janata Party,580872
S06,14,Amreli,JENNY THUMMAR,Indian National Congress,259804
S06,14,Amreli,CHAUHAN RAVAJIBHAI MULABHAI,Bahujan Samaj Party,7543
S06,14,Amreli,SANKHAT VIKRAMBHAI VISABHAI,Global Republican Party,5009
S06,14,Amreli,BAVKUBHAI AMARUBHAI VALA,Independent,3777
S06,14,Amreli,BHAVESHBHAI JENTIBHAI RANK,Independent,3671
S06,14,Amreli,PUNJABHAI BAVBHAI DAFDA,Independent,2621
S06,14,Amreli,PRITESH CHAUHAN (LALU),Independent,1780
S06,14,Amreli,NOTA,None of the Above,11349
S06,16,Anand,MITESH PATEL (BAKABHAI),Bharatiya Janata Party,612484
S06,16,Anand,AMIT CHAVDA,Indian National Congress,522545
S06,16,Anand,SURESHBHAI DHULABHAI PATEL,Bahujan Samaj Party,5831
S06,16,Anand,BHOI ASHISHKUMAR THAKORBHAI,Independent,5542
S06,16,Anand,KEYURBHAI PRAVINBHAI PATEL (BAKABHAI),Independent,2298
S06,16,Anand,DHEERAJKUMAR KSHATRIYA,Garib Kalyan Party,1747
S06,16,Anand,BHATT SUNILKUMAR NARENDRABHAI,Right to Recall Party,1592
S06,16,Anand,NOTA,None of the Above,15930
S06,2,Banaskantha,GENIBEN NAGAJI THAKOR,Indian National Congress,671883
S06,2,Banaskantha,DR. REKHABEN HITESHBHAI CHAUDHARI,Bharatiya Janata Party,641477
S06,2,Banaskantha,MANSUNGBHAI MASHRUBHAI PARMAR,Bahujan Samaj Party,9929
S06,2,Banaskantha,RATHOD MAVJI BHEMAJI,Independent,7696
S06,2,Banaskantha,SHRIMALI ASHOKBHAI BALCHANDBHAI,Independent,5481
S06,2,Banaskantha,JASUBHAI GAMAR,Bharat Adivasi Party,4626
S06,2,Banaskantha,PATEL PIYUSHBHAI KARSHANBHAI,Bharatiya Yuva Jan Ekta Party,3513
S06,2,Banaskantha,BAJAG LASHABHAI LAVAJIBHAI,Independent,3009
S06,2,Banaskantha,PRAVINBHAI ISHVARBHAI CHAUHAN,Swatantrata Abhivyakti Party,1823
S06,2,Banaskantha,IBRAHIMBHAI PARASANI,Independent,1591
S06,2,Banaskantha,PARMAR CHHAGANCHANDRARAJ,Independent,1374
S06,2,Banaskantha,CHETANKUMAR KESHAVLAL OZA,Independent,1334
S06,2,Banaskantha,NOTA,None of the Above,22167
S06,23,Bardoli,PARBHUBHAI NAGARBHAI VASAVA,Bharatiya Janata Party,763950
S06,23,Bardoli,CHAUDHARY SIDDHARTH AMARSINH,Indian National Congress,533697
S06,23,Bardoli,REKHABEN HARSINGBHAI CHAUDHARI,Bahujan Samaj Party,16144
S06,23,Bardoli,NOTA,None of the Above,25542
S06,22,Bharuch,MANSUKHBHAI DHANJIBHAI VASAVA,Bharatiya Janata Party,608157
S06,22,Bharuch,CHAITARBHAI DAMJIBHAI VASAVA,Aam Aadmi Party,522461
S06,22,Bharuch,DILIPBHAI CHHOTUBHAI VASAVA,Bharat Adivasi Party,10014
S06,22,Bharuch,SAJID YAKUB MUNSHI,Independent,9937
S06,22,Bharuch,VASAVA CHETANBHAI KANJIBHAI,Bahujan Samaj Party,6324
S06,22,Bharuch,NAVINBHAI BHIKHABHAI PATEL,Independent,3453
S06,22,Bharuch,YUSUF VALI HASANALI,Independent,3247
S06,22,Bharuch,GITABEN MANUBHAI MACHHI,Malwa Congress,2764
S06,22,Bharuch,MITESHBHAI THAKORBHAI PADHIYAR,Independent,2459
S06,22,Bharuch,MIRZA AABIDBEG YASINBEG,Independent,2050
S06,22,Bharuch,ISMAIL AHMAD PATEL,Independent,1902
S06,22,Bharuch,NARAYANBHAI LILADHARJI RAVAL,Independent,1583
S06,22,Bharuch,DHARMESHKUMAR VISHNUBHAI VASAVA,Independent,1330
S06,22,Bharuch,NOTA,None of the Above,23283
S06,15,Bhavnagar,NIMUBEN JAYANTIBHAI BAMBHANIYA (NIMUBEN BAMBHANIYA),Bharatiya Janata Party,716883
S06,15,Bhavnagar,UMESHBHAI NARANBHAI MAKWANA,Aam Aadmi Party,261594
S06,15,Bhavnagar,RATHOD DINESHBHAI LAKHABHAI,Bahujan Samaj Party,10130
S06,15,Bhavnagar,ANILBHAI NARENDRABHAI CHAVDA,Swatantrata Abhivyakti Party,7619
S06,15,Bhavnagar,PARMAR RAJESHKUMAR PREMJIBHAI,New India United Party,6493
S06,15,Bhavnagar,KALANIYA SAGARBHAI POPATBHAI,Aapki Awaaz Party,6087
S06,15,Bhavnagar,SANJAYBHAI MAGANBHAI MAKAWANA,Independent,4153
S06,15,Bhavnagar,HARSH GOKLANI,Independent,3634
S06,15,Bhavnagar,SHRI MULSHANKARBHAI RAGHURAMBHAI CHAUHAN,Independent,3406
S06,15,Bhavnagar,SHRI TIDABHAI DEVSHIBHAI,Gujarat Sarva Samaj Party,2685
S06,15,Bhavnagar,BHUPATBHAI MOHANBHAI VALA,Right to Recall Party,2394
S06,15,Bhavnagar,NARESHBHAI NARANBHAI RATHOD,Independent,1765
S06,15,Bhavnagar,BRAHMAKSHTRIYA BHAGVATIBEN KHETSINH,Independent,1624
S06,15,Bhavnagar,NOTA,None of the Above,18765
S06,21,ChhotaUdaipur,JASHUBHAI BHILUBHAI RATHVA,Bharatiya Janata Party,796589
S06,21,ChhotaUdaipur,SUKHRAMBHAI HARIYABHAI RATHWA,Indian National Congress,397812
S06,21,ChhotaUdaipur,BHIL SOMABHAI GOKALBHAI,Bahujan Samaj Party,16093
S06,21,ChhotaUdaipur,RATHVA FURAKANBHAI BALJIBHAI,Malwa Congress,11161
S06,21,ChhotaUdaipur,TADVI RANCHHODBHAI,Bharatiya Bahujan Congress,8344
S06,21,ChhotaUdaipur,RATHVA MUKESHBHAI NURABHAI,Independent,8065
S06,21,ChhotaUdaipur,NOTA,None of the Above,29655
S06,19,Dahod,JASWANTSINH SUMANBHAI BHABHOR,Bharatiya Janata Party,688715
S06,19,Dahod,DR. PRABHABEN KISHORSINH TAVIYAD,Indian National Congress,355038
S06,19,Dahod,MEDA DEVENDRAKUMAR LAXMANBHAI,Independent,11075
S06,19,Dahod,BHABHOR DHULABHAI DITABHAI,Bahujan Samaj Party,8632
S06,19,Dahod,BARIYA MANILAL HIRABHAI,Independent,6588
S06,19,Dahod,DAMOR VESTABHAI JOKHANABHAI,Independent,4400
S06,19,Dahod,DAMOR MANABHAI BHAVSINGBHAI,Independent,3173
S06,19,Dahod,JAGDISHBHAI MANILAL MEDA,Bharatiya National Janata Dal,3062
S06,19,Dahod,PASAYA NAVALSINH MULABHAI,Saath Sahakar Vikas Party,2673
S06,19,Dahod,NOTA,None of the Above,34938
S06,6,Gandhinagar,AMIT SHAH,Bharatiya Janata Party,1010972
S06,6,Gandhinagar,SONAL RAMANBHAI PATEL,Indian National Congress,266256
S06,6,Gandhinagar,MOHAMMEDANISH DESAI,Bahujan Samaj Party,7394
S06,6,Gandhinagar,SHAHNAWAZKHAN SULTANKHAN PATHAN,Independent,2332
S06,6,Gandhinagar,MALEK MAKBUL SHAKIB,Independent,2058
S06,6,Gandhinagar,THAKOR JITENDRASINH JASHAVANTSINH,Insaniyat Party,2009
S06,6,Gandhinagar,PARIKH RAJIVBHAI KALABHAI,Independent,1751
S06,6,Gandhinagar,MANSURI SUHANA,Independent,1453
S06,6,Gandhinagar,MAURYA SUMITRA DEVNARIAN,Prajatantra Aadhar Party,1217
S06,6,Gandhinagar,UMADIYA ALIBHAI RAJABHAI,Independent,1009
S06,6,Gandhinagar,RAHUL CHIMANBHAI MEHTA,Right to Recall Party,1001
S06,6,Gandhinagar,PATHAN IMTIYAJKHAN,Independent,842
S06,6,Gandhinagar,BAGVAN BAHADURSHAH GULMOHAMMAD,Independent,771
S06,6,Gandhinagar,NAVSADALAM IBRAHIMBHAI MALEK,Independent,732
S06,6,Gandhinagar,NOTA,None of the Above,22005
S06,12,Jamnagar,POONAMBEN HEMATBHAI MAADAM,Bharatiya Janata Party,620049
S06,12,Jamnagar,ADVOCATE J. P. MARAVIYA,Indian National Congress,382041
S06,12,Jamnagar,JAYSUKH NATHUBHAI PINGALSUR,Bahujan Samaj Party,11462
S06,12,Jamnagar,KANZARIYA RANCHHODBHAI NARANBHAI,Viro Ke Vir Indian Party,7002
S06,12,Jamnagar,VIJAYSINH PRAVINSINH JADEJA,Independent,4834
S06,12,Jamnagar,RATHOD PUNJABHAI PALABHAI,Independent,3732
S06,12,Jamnagar,BHURALAL MEGHJIBHAI PARMAR,Independent,1928
S06,12,Jamnagar,GHUGHA ALARAKHABHAI ISHAKBHAI,Independent,1585
S06,12,Jamnagar,KHIRA YUSUF SIDIKBHAI,Independent,1371
S06,12,Jamnagar,NANJI AMARSHI BATHWAR,Independent,1370
S06,12,Jamnagar,ANWAR NOORMAMAD SANGHAR,Independent,1299
S06,12,Jamnagar,PARESHBHAI PARSOTTAMBHAI MUNGARA,Rashtriya Mahaswaraj Bhumi Party,1270
S06,12,Jamnagar,POPATPUTRA RAFIK ABUBAKAR,Independent,1138
S06,12,Jamnagar,NADEEM MAHAMMAD HALA,Independent,1070
S06,12,Jamnagar,NOTA,None of the Above,11084
S06,13,Junagadh,CHUDASAMA RAJESHBHAI NARANBHAI,Bharatiya Janata Party,584049
S06,13,Junagadh,JOTVA HIRABHAI ARJANBHAI,Indian National Congress,448555
S06,13,Junagadh,MAKADIA JAYANTILAL MALDEBHAI,Bahujan Samaj Party,7282
S06,13,Junagadh,VADHER DANSING CHINABHAI,Independent,5189
S06,13,Junagadh,DEVENDRABHAI DHANJIBHAI MOTIVARAS,Independent,2309
S06,13,Junagadh,BORICHANGAR BHAVESH DALPATRAI,Independent,1908
S06,13,Junagadh,DAKI NATHABHAI MENSIBHAI,Independent,1344
S06,13,Junagadh,ISHWAR RAMBHAI SOLANKI,Right to Recall Party,1171
S06,13,Junagadh,ALPESHKUMAR CHANDULAL TRAMBADIYA,Log Party,964
S06,13,Junagadh,GORDHANBHAI MANGABHAI GOHEL,Independent,775
S06,13,Junagadh,AARAB HASAM SUMRA,Independent,694
S06,13,Junagadh,NOTA,None of the Above,14013
S06,1,Kachchh,CHAVDA VINOD LAKHAMSHI,Bharatiya Janata Party,659574
S06,1,Kachchh,NITESH PARBATBHAI LALAN (MATANG),Indian National Congress,390792
S06,1,Kachchh,VIJAY BHACHRA,Bahujan Samaj Party,6111
S06,1,Kachchh,VANAZARA HIRABEN DALPATBHAI,Independent,5151
S06,1,Kachchh,BABULAL LADHA CHAVDA,Independent,3354
S06,1,Kachchh,KAVITABEN DINESHBHAI MACHCHHOYA,Independent,3366
S06,1,Kachchh,DEVABHAI MITHABHAI GOHIL,Rashtriya Power Party,2101
S06,1,Kachchh,SHAMLIA VIRJI CHAKU,Hindvi Swarajyay Dal,1573
S06,1,Kachchh,ARVIND ASHOK SANGHELA,Gujarat Sarva Samaj Party,1526
S06,1,Kachchh,BOCHIYA BHIMJI BHIKHA,Sarva Samaj Janata Party,1497
S06,1,Kachchh,RAMJIBHAI JAKHUBHAI DAFDA,Right to Recall Party,1370
S06,1,Kachchh,NOTA,None of the Above,18742
S06,17,Kheda,DEVUSINH CHAUHAN,Bharatiya Janata Party,744435
S06,17,Kheda,KALUSINH DABHI,Indian National Congress,386677
S06,17,Kheda,SODHA SANJAYKUMAR PARVATSINH,Independent,6139
S06,17,Kheda,BHAILALBHAI KALUBHAI PANDAV,Bahujan Samaj Party,6152
S06,17,Kheda,PARMAR HITESHKUMAR PARSOTTAMBHAI,Independent,2741
S06,17,Kheda,UPENDRAKUMAR VALLAVBHAI PATEL,Independent,2715
S06,17,Kheda,PATEL ANILKUMAR BHAILALBHAI,Rashtriya Mahaswaraj Bhumi Party,2523
S06,17,Kheda,SAIYAD KADARI MOHAMMAD SABIR ANVAR HUSAIN,Bhartiya Jan Nayak Party,1838
S06,17,Kheda,INDIRADEVI HIRALAL VORA,Garib Kalyan Party,1135
S06,17,Kheda,KAMLESHBHAI POPATBHAI PATEL,Bhartiya Jan Parishad,949
S06,17,Kheda,IMRANBHAI VANKAWALA,Right to Recall Party,928
S06,17,Kheda,KANTIYA DASRATH HARJIVANBHAI,New India United Party,792
S06,17,Kheda,NOTA,None of the Above,18824
S06,4,Mahesana,HARIBHAI PATEL,Bharatiya Janata Party,686406
S06,4,Mahesana,RAMJI THAKOR,Indian National Congress,358360
S06,4,Mahesana,AMRUTLAL MAKWANA,Bahujan Samaj Party,9874
S06,4,Mahesana,CHAUHAN PRAKASHKUMAR TRIBHOVANDAS,Akhila Vijaya Party,3882
S06,4,Mahesana,PATEL MANUBHAI SHANKARLAL,Independent,3672
S06,4,Mahesana,ZALA VIKRAMSINH BANESINH,Rashtra Nirman Party,3007
S06,4,Mahesana,NOTA,None of the Above,11626
S06,25,Navsari,C R PATIL,Bharatiya Janata Party,1031065
S06,25,Navsari,NAISHADHBHAI BHUPATBHAI  DESAI,Indian National Congress,257514
S06,25,Navsari,MALKHAN RAMKISHOR VARMA,Bahujan Samaj Party,8133
S06,25,Navsari,KIRIT L. SURATI,Independent,4211
S06,25,Navsari,RAJU VARDE,Independent,3184
S06,25,Navsari,RAMZAN MANSURI (SENIOR JOURNALIST),Log Party,2653
S06,25,Navsari,KADIR MAHEBOOB SAIYED,Social Democratic Party Of India,2538
S06,25,Navsari,SHEKH MOHMMAD NISHAR (MUNNABHAI GARAGE),Independent,1483
S06,25,Navsari,DR. KANUBHAI KHADADIYA,Socialist Unity Centre Of India (COMMUNIST),1485
S06,25,Navsari,SUMANBEN  KHUSHWA (HANSIKA RAJPUT),Sardar Vallabhbhai Patel Party,1426
S06,25,Navsari,ADVOCATE NAVINKUMAR SHANKERBHAI PATEL,Independent,1095
S06,25,Navsari,MOHAMMAD HANIF SHAH,Garib Kalyan Party,1097
S06,25,Navsari,CHANDANSINGH SHIVBADANSINGH THAKUR,Independent,1087
S06,25,Navsari,KAZI AYAZ HUSNUDDIN,Independent,783
S06,25,Navsari,NOTA,None of the Above,20462
S06,18,Panchmahal,RAJPALSINH MAHENDRASINH JADAV,Bharatiya Janata Party,794579
S06,18,Panchmahal,GULABSINH SOMSINH CHAUHAN,Indian National Congress,285237
S06,18,Panchmahal,HASMUKHKUMAR GANPATSINH RATHOD,Independent,10399
S06,18,Panchmahal,JITESHKUMAR GHANSHYAMBHAI SEVAK,Dhanwan Bharat Party,8389
S06,18,Panchmahal,MANOJSINH RANAJITSINH RATHOD,Independent,4013
S06,18,Panchmahal,LAXMANBHAI GALABHAI BARIYA,"Aam Janmat Party,",3205
S06,18,Panchmahal,TASLIM MOHAMMEDRAFIK DURVESH,Independent,3065
S06,18,Panchmahal,PANDOR KAUSHIKKUMAR SHANKARBHAI,Independent,2507
S06,18,Panchmahal,NOTA,None of the Above,20103
S06,3,Patan,DABHI  BHARATSINHJI  SHANKARJI,Bharatiya Janata Party,591947
S06,3,Patan,CHANDANJI TALAJI THAKOR,Indian National Congress,560071
S06,3,Patan,BALVANT CHHATRALIYA,Bahujan Samaj Party,5865
S06,3,Patan,SOYAB HASAM BHORANIYA,Independent,5474
S06,3,Patan,THAKOR KISHANBHAI KALUBHAI,Independent,2916
S06,3,Patan,SHARMA RAKESHBHAI,Rashtriya Samaj Paksha,2774
S06,3,Patan,GHAGHA MASIHULLAH ABDULHAMID,Social Democratic Party Of India,2312
S06,3,Patan,CHANDURA DHANJIBHAI LAXAMANBHAI,Independent,2160
S06,3,Patan,ABDULHAQ ISMAIL NEDARIYA,Independent,1524
S06,3,Patan,ABDULKUDDUS,Independent,1360
S06,3,Patan,NOTA,None of the Above,16722
S06,11,Porbandar,DR. MANSUKH MANDAVIYA,Bharatiya Janata Party,633118
S06,11,Porbandar,LALIT VASOYA,Indian National Congress,249758
S06,11,Porbandar,N. P. RATHOD,Bahujan Samaj Party,10922
S06,11,Porbandar,NATHABHAI BHURABHAI ODEDRA,Independent,7296
S06,11,Porbandar,LAKHANSI ODEDARA,Viro Ke Vir Indian Party,3163
S06,11,Porbandar,SOLANKI JATIN DHIRUBHAI,Independent,2486
S06,11,Porbandar,SODHA HUSHENBHAI ALIBHAI,Independent,2435
S06,11,Porbandar,RATHOD CHANDUBHAI MOHANBHAI,Independent,1729
S06,11,Porbandar,SHEKHAVA NILESHKUMAR RAMJIBHAI,Samajwadi Party,1609
S06,11,Porbandar,SIDHHAPARA HARSUKHLAL JIVANBHAI,Log Party,1072
S06,11,Porbandar,MAHEMUDBHAI SAIYAD,Independent,1029
S06,11,Porbandar,JETHAVA BIPINKUMAR BHIKHALAL,Independent,797
S06,11,Porbandar,NOTA,None of the Above,13563
S06,10,Rajkot,PARSHOTTAMBHAI RUPALA,Bharatiya Janata Party,857984
S06,10,Rajkot,DHANANI PARESH,Indian National Congress,373724
S06,10,Rajkot,CHAMANBHAI NAGJIBHAI SAVSANI,Bahujan Samaj Party,10465
S06,10,Rajkot,AJAGIYA NIRALBHAI AMRUTLAL,Independent,3680
S06,10,Rajkot,BHAVESHBHAI KANTILAL PIPALIYA,Independent,2856
S06,10,Rajkot,BHAVESH UPENDRABHAI ACHARYA,Independent,2840
S06,10,Rajkot,PRAKASH GOVINDBHAI SINDHAV,Independent,2389
S06,10,Rajkot,ZALA NAYAN J.,Independent,2350
S06,10,Rajkot,JIGNESHBHAI MAHAJAN,Independent,1332
S06,10,Rajkot,NOTA,None of the Above,15922
S06,5,Sabarkantha,SHOBHANABEN MAHENDRASINH BARAIYA,Bharatiya Janata Party,677318
S06,5,Sabarkantha,CHAUDHARI TUSHAR AMARSINH,Indian National Congress,521636
S06,5,Sabarkantha,PARMAR RAMESHCHANDRA NANJIBHAI,Bahujan Samaj Party,9967
S06,5,Sabarkantha,SOLANKI CHHAGANBHAI KEVLABHAI,Independent,7551
S06,5,Sabarkantha,VIJAYSINH NAVALSINH CHAUHAN,Independent,6721
S06,5,Sabarkantha,BHAVNABA NARENDRASINH PARMAR,Independent,5459
S06,5,Sabarkantha,ANILKUMAR NIRANJANKUMAR MUNDADA,Log Party,5247
S06,5,Sabarkantha,MUSTAKBHAI JAMALBHAI SANGHANI,Independent,3203
S06,5,Sabarkantha,KATARA VARUNKUMAR KALYANSINH,Gunj Satya Ni Janata Party,2773
S06,5,Sabarkantha,RAKESHSINH MAHOBATSINH ZALA,Bhartiya Jan Parishad,1951
S06,5,Sabarkantha,PANDOR KAUSHIKKUMAR SHANKARBHAI,Independent,1827
S06,5,Sabarkantha,ASHOK L VAGHELA,Independent,1688
S06,5,Sabarkantha,KANUBHAI KHIMJIBHAI GADHAVI,Independent,1505
S06,5,Sabarkantha,THAKOR INDIRABEN JITENDRASINH,Insaniyat Party,1436
S06,5,Sabarkantha,NOTA,None of the Above,21076
S06,24,Surat,MUKESHKUMAR CHANDRAKAANT DALAL ( Uncontested ),Bharatiya Janata Party,-
S06,9,Surendranagar,CHANDUBHAI CHHAGANBHAI SHIHORA,Bharatiya Janata Party,669749
S06,9,Surendranagar,RUTVIKBHAI LAVJIBHAI MAKWANA,Indian National Congress,408132
S06,9,Surendranagar,DABHI ASHOKBHAI SUKHABHAI,Bahujan Samaj Party,12036
S06,9,Surendranagar,VINODBHAI BABUBHAI SATROTIYA,Independent,5946
S06,9,Surendranagar,KOLI RAMESHBHAI VIRSANGBHAI VAGHELA,Independent,5189
S06,9,Surendranagar,CHAVDA NILESHBHAI MANSUKHBHAI,Rashtra Nirman Party,4129
S06,9,Surendranagar,ZALA DEVRAJBHAI BABUBHAI,Independent,2463
S06,9,Surendranagar,J.K.PATEL,Independent,2367
S06,9,Surendranagar,DEVENDRA MOHANDAS MAHANT,Gunj Satya Ni Janata Party,2051
S06,9,Surendranagar,GEDIYA KRUSHANAVADAN HARIPRASADBHAI,Independent,1459
S06,9,Surendranagar,ANANDBHAI PACHANBHAI RATHOD,Independent,1249
S06,9,Surendranagar,DILIPBHAI PARSHOTTAMBHAI MAKWANA,New India United Party,1257
S06,9,Surendranagar,ASHOK PALAJIBHAI RATHOD,Independent,1091
S06,9,Surendranagar,PATEL MADHUSUDAN BALDEVBHAI,Mission All India Independent Justice Party,960
S06,9,Surendranagar,NOTA,None of the Above,13299
S06,20,Vadodara,DR. HEMANG JOSHI,Bharatiya Janata Party,873189
S06,20,Vadodara,PADHIYAR  JASHPALSINH MAHENDRASINH (BAPU),Indian National Congress,291063
S06,20,Vadodara,JADAV AMITKUMAR RAMJIBHAI,Bahujan Samaj Party,7529
S06,20,Vadodara,RAJESH RATHOD,Independent,5469
S06,20,Vadodara,ANILBHAI SHARMA,Hindrashtra Sangh,3453
S06,20,Vadodara,DR. RAHUL VASUDEVBHAI VYAS,Independent,2752
S06,20,Vadodara,PARMAR MAYURSINH ARVINDSINH,Independent,2208
S06,20,Vadodara,NILKANTHKUMAR MANSUKHLAL MISTRI,Independent,1756
S06,20,Vadodara,PARMAR HEMANTKUMAR ARVINDBHAI,Independent,1411
S06,20,Vadodara,TAPAN DASGUPTA,Socialist Unity Centre Of India (COMMUNIST),1275
S06,20,Vadodara,ATUL GAMECHI,Independent,1084
S06,20,Vadodara,PARTHIV VIJAYKUMAR DAVE,Right to Recall Party,1057
S06,20,Vadodara,NILESH JAGANNATH VASAIKAR,Independent,858
S06,20,Vadodara,DOSHI HARDIK BIPINBHAI,Satyawadi Rakshak Party,657
S06,20,Vadodara,NOTA,None of the Above,18388
S06,26,Valsad,DHAVAL LAXMANBHAI  PATEL,Bharatiya Janata Party,764226
S06,26,Valsad,ANANTKUMAR HASMUKHBHAI PATEL,Indian National Congress,553522
S06,26,Valsad,MANAKBHAI JATRUBHAI SHANKAR,Bahujan Samaj Party,7499
S06,26,Valsad,RAMANBHAI KARSHANBHAI PATEL,Independent,6745
S06,26,Valsad,JAYANTIBHAI KHANDUBHAI SHALUA,Viro Ke Vir Indian Party,4774
S06,26,Valsad,CHIRAGKUMAR BHARATBHAI  PATEL,Independent,3440
S06,26,Valsad,UMESHBHAI MAGANBHAI PATEL,Bahujan Republican  Socialist Party,2832
S06,26,Valsad,NOTA,None of the Above,18373
S07,1,AMBALA,VARUN CHAUDHRY,Indian National Congress,663657
S07,1,AMBALA,BANTO KATARIA,Bharatiya Janata Party,614621
S07,1,AMBALA,PAWAN RANDHAWA,Bahujan Samaj Party,23583
S07,1,AMBALA,GURPREET SINGH,Indian National Lok Dal,8986
S07,1,AMBALA,KAMAL KUMAR BARARA,Aazad Samaj Party (Kanshi Ram),8754
S07,1,AMBALA,KIRAN PUNIA,Jannayak Janta Party,6092
S07,1,AMBALA,RAKESH KUMAR,Haryana Jansena Party,3111
S07,1,AMBALA,BALJEET SINGH,Bharatheeya Jawan Kisan Party,2502
S07,1,AMBALA,MEHAR SINGH CHALIA,Ekam Sanatan Bharat Dal,2397
